/home/biorobotics/macc_decom_test/random_34_12.txt,5,"0.7493460178375244
","9.173466920852661
","7.0
",2.0
/home/biorobotics/macc_decom_test/random_55_7.txt,8,"1.511805534362793
","39.74580454826355
","23.0
",4.0
/home/biorobotics/macc_decom_test/random_91_10.txt,6,"0.4970276355743408
","14.730297327041626
","24.0
",5.0
/home/biorobotics/macc_decom_test/random_11_10.txt,5,"0.29613447189331055
","9.60492730140686
","7.0
",2.0
/home/biorobotics/macc_decom_test/random_1_9.txt,7,"0.9128952026367188
","24.5018367767334
","21.0
",6.0
/home/biorobotics/macc_decom_test/random_8_8.txt,8,"1.5915825366973877
","39.09168815612793
","37.0
",7.0
/home/biorobotics/macc_decom_test/random_58_1.txt,7,"1.100193738937378
","23.73218011856079
","25.0
",7.0
/home/biorobotics/macc_decom_test/random_87_2.txt,8,"1.5378623008728027
","45.729411602020264
","37.0
",6.0
/home/biorobotics/macc_decom_test/random_20_2.txt,8,"1.7222697734832764
","42.7811758518219
","27.0
",5.0
/home/biorobotics/macc_decom_test/random_11_5.txt,7,"1.0226666927337646
","32.688289403915405
","11.0
",2.0
/home/biorobotics/macc_decom_test/random_1_4.txt,10,"3.350590944290161
","68.30681538581848
","69.0
",11.0
/home/biorobotics/macc_decom_test/random_7_7.txt,8,"1.4143548011779785
","45.50074887275696
","8.0
",1.0
/home/biorobotics/macc_decom_test/random_3_14.txt,10,"2.7176854610443115
","72.34495067596436
","73.0
",13.0
/home/biorobotics/macc_decom_test/random_66_7.txt,8,"1.737288236618042
","38.86654496192932
","26.0
",7.0
/home/biorobotics/macc_decom_test/random_79_7.txt,7,"0.9297263622283936
","28.78859853744507
","12.0
",2.0
/home/biorobotics/macc_decom_test/random_94_5.txt,11,"3.9002020359039307
","98.30664205551147
","57.0
",11.0
/home/biorobotics/macc_decom_test/random_4_11.txt,8,"1.0316681861877441
","42.27223324775696
","62.0
",14.0
/home/biorobotics/macc_decom_test/random_31_10.txt,5,"0.2785308361053467
","9.288615465164185
","7.0
",2.0
/home/biorobotics/macc_decom_test/random_3_4.txt,7,"0.9831442832946777
","28.7766752243042
","13.0
",3.0
/home/biorobotics/macc_decom_test/random_92_15.txt,5,"0.2765653133392334
","8.824116706848145
","7.0
",2.0
/home/biorobotics/macc_decom_test/random_81_15.txt,7,"0.8001441955566406
","28.775132656097412
","14.0
",3.0
/home/biorobotics/macc_decom_test/random_10_6.txt,7,"1.0260400772094727
","26.42879891395569
","18.0
",4.0
/home/biorobotics/macc_decom_test/random_69_7.txt,9,"2.174110174179077
","61.185357332229614
","15.0
",2.0
/home/biorobotics/macc_decom_test/random_10_10.txt,5,"0.2815999984741211
","9.269179344177246
","7.0
",2.0
/home/biorobotics/macc_decom_test/random_3_1.txt,9,"2.6651675701141357
","54.27091646194458
","62.0
",11.0
/home/biorobotics/macc_decom_test/random_78_7.txt,9,"2.2170023918151855
","62.506596326828
","36.0
",6.0
/home/biorobotics/macc_decom_test/random_68_3.txt,8,"1.6665761470794678
","35.913793087005615
","34.0
",8.0
/home/biorobotics/macc_decom_test/random_95_14.txt,12,"4.5976598262786865
","117.52986884117126
","66.0
",34.0
/home/biorobotics/macc_decom_test/random_2_7.txt,5,"0.2946197986602783
","9.372609376907349
","7.0
",2.0
/home/biorobotics/macc_decom_test/random_29_12.txt,8,"1.094571828842163
","41.20220732688904
","62.0
",12.0
/home/biorobotics/macc_decom_test/random_64_9.txt,10,"2.7528114318847656
","65.12644386291504
","35.0
",5.0
/home/biorobotics/macc_decom_test/random_97_11.txt,8,"1.3906490802764893
","46.405725955963135
","8.0
",1.0
/home/biorobotics/macc_decom_test/random_20_10.txt,6,"0.4121870994567871
","17.054112434387207
","38.0
",12.0
/home/biorobotics/macc_decom_test/random_16_5.txt,8,"1.9853014945983887
","36.565712451934814
","39.0
",8.0
/home/biorobotics/macc_decom_test/random_22_4.txt,8,"1.5094239711761475
","46.15180730819702
","45.0
",9.0
/home/biorobotics/macc_decom_test/random_49_2.txt,10,"6.528720378875732
","75.5439338684082
","54.0
",9.0
/home/biorobotics/macc_decom_test/random_67_7.txt,7,"0.9412262439727783
","30.635520696640015
","17.0
",3.0
/home/biorobotics/macc_decom_test/random_54_6.txt,7,"0.9359989166259766
","27.706120014190674
","14.0
",3.0
/home/biorobotics/macc_decom_test/random_7_2.txt,10,"6.662142515182495
","78.36523389816284
","69.0
",10.0
/home/biorobotics/macc_decom_test/random_30_6.txt,8,"1.4912583827972412
","42.6957790851593
","14.0
",3.0
/home/biorobotics/macc_decom_test/random_89_0.txt,9,"5.177155017852783
","56.624704122543335
","66.0
",11.0
/home/biorobotics/macc_decom_test/random_93_12.txt,7,"0.6553604602813721
","29.208858728408813
","49.0
",12.0
/home/biorobotics/macc_decom_test/random_79_2.txt,10,"2.8010427951812744
","74.19152665138245
","44.0
",7.0
/home/biorobotics/macc_decom_test/random_43_1.txt,7,"1.0791378021240234
","25.00079894065857
","36.0
",9.0
/home/biorobotics/macc_decom_test/random_14_2.txt,8,"1.7285172939300537
","36.1445107460022
","48.0
",8.0
/home/biorobotics/macc_decom_test/random_54_0.txt,8,"1.873300552368164
","36.35905408859253
","54.0
",11.0
/home/biorobotics/macc_decom_test/random_47_7.txt,7,"0.9802241325378418
","28.265981674194336
","25.0
",5.0
/home/biorobotics/macc_decom_test/random_38_12.txt,6,"0.46301937103271484
","14.232228517532349
","6.0
",1.0
/home/biorobotics/macc_decom_test/random_19_6.txt,6,"0.5198853015899658
","14.432258367538452
","10.0
",2.0
/home/biorobotics/macc_decom_test/random_1_0.txt,8,"1.794564962387085
","36.772648334503174
","33.0
",7.0
/home/biorobotics/macc_decom_test/random_45_3.txt,7,"0.9521980285644531
","31.770233392715454
","28.0
",5.0
/home/biorobotics/macc_decom_test/random_42_8.txt,8,"1.421766996383667
","41.134557247161865
","8.0
",1.0
/home/biorobotics/macc_decom_test/random_76_3.txt,6,"0.5569539070129395
","14.28258466720581
","10.0
",2.0
/home/biorobotics/macc_decom_test/random_4_5.txt,8,"1.6031813621520996
","35.73529005050659
","29.0
",7.0
/home/biorobotics/macc_decom_test/random_30_7.txt,7,"0.8920290470123291
","29.48738694190979
","23.0
",5.0
/home/biorobotics/macc_decom_test/random_17_6.txt,7,"0.9687716960906982
","29.462374925613403
","18.0
",4.0
/home/biorobotics/macc_decom_test/random_30_5.txt,9,"2.366187572479248
","47.03842639923096
","49.0
",8.0
/home/biorobotics/macc_decom_test/random_85_9.txt,7,"0.8219180107116699
","28.642942905426025
","20.0
",4.0
/home/biorobotics/macc_decom_test/random_99_4.txt,8,"1.6676130294799805
","36.347381830215454
","45.0
",9.0
/home/biorobotics/macc_decom_test/random_3_6.txt,5,"0.29733943939208984
","17.741769075393677
","11.0
",3.0
/home/biorobotics/macc_decom_test/random_37_2.txt,10,"5.995770692825317
","96.0285370349884
","48.0
",8.0
/home/biorobotics/macc_decom_test/random_91_0.txt,8,"3.489716053009033
","40.128764152526855
","67.0
",13.0
